Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,COKE,SPY,AAPL,COKE,SPY,AAPL,COKE,SPY,AAPL,COKE,SPY,AAPL,COKE,SPY
Date,,,,,,,,,,,,,,,
2010-01-22,5.957550525665283,42.728885650634766,82.89901733398438,6.251285518833348,43.50436583144436,84.81948628754296,5.939776183428562,42.651337632553805,82.80792576862932,6.22959461884789,43.08215922480183,84.40958293041498,881767600,13500,345942400
2010-01-25,6.117827415466309,43.2458610534668,83.32414245605469,6.166933438628818,44.13335557993361,83.80995859578744,6.031062567466872,42.9787538266751,83.05087920247202,6.100956483972939,43.21139783146307,83.65813924233466,1065699600,11400,186937500
2010-01-26,6.204288959503174,41.970638275146484,82.97493743896484,6.438373409332771,42.91844774001149,83.85547200526472,6.10306340366563,41.96202328963394,82.76998862305113,6.204590233221165,42.52208938136939,82.99770888614258,1867110000,13800,211168800
2010-01-27,6.262735366821289,44.3746223449707,83.36968994140625,6.3440768639308365,44.56418489029369,83.55945978696641,6.011177020753042,42.0051036760645,82.23107086804528,6.231704573562263,42.0051036760645,82.8686947692957,1722568400,23800,271863600
2010-01-28,6.003946304321289,43.63360595703125,82.41322326660156,6.191033259062565,44.77959285509257,83.68847647308205,5.986171959598622,43.30618065945551,81.91223403797405,6.173861461770131,44.6244968344992,83.64293357720163,1173502400,17300,316104000
2010-01-29,5.786129951477051,43.48713302612305,81.51752471923828,6.091614624405926,44.65896829514433,83.34690859311874,5.731600622208475,43.48713302612305,81.38848262949077,6.057872776781716,43.616377532998435,82.77000670952665,1245952400,14600,310677600
2010-02-01,5.8665690422058105,43.76285171508789,82.78517150878906,5.904830001735351,44.159206733004396,82.7927639219729,5.763234565443597,43.607755701658405,81.60100986994351,5.795470050327659,43.84039972180263,82.09441248323395,749876400,17000,187865000
2010-02-02,5.900612831115723,43.51298522949219,83.78713989257812,5.914471424354279,43.857643853003935,83.94654579134462,5.825898948307284,43.36650745099005,82.6485213659775,5.902119602180668,43.65084802151524,82.93697509915685,698342400,22500,216327900
2010-02-03,6.002139091491699,43.28032302856445,83.36968994140625,6.031362241714344,44.055802963289246,83.8630926981259,5.857229642029051,43.254474793042576,83.12678477074189,5.879824770044892,43.254474793042576,83.40764043572864,615328000,6900,172730700
2010-02-04,5.785829544067383,41.998722076416016,80.79640197753906,5.9762296979069385,43.53145934034892,82.76241457089428,5.7713684062961494,41.9900639995644,80.78121714850909,5.926821614991061,43.26301271106733,82.7244640809502,757652000,14300,356715700
2010-02-05,5.888561248779297,42.53561782836914,80.96337127685547,5.904830030401066,43.22837968811148,81.13036379701393,5.749677275403778,41.89481434686339,79.3844855209754,5.8033031955396215,42.189238550172526,80.88745874159494,850306800,9800,493585800
2010-02-08,5.84819221496582,42.84736251831055,80.37889862060547,5.961468733961755,44.1289728153964,81.47197455712808,5.844576929889102,42.241194637747846,80.31817089272869,5.8954913902502515,44.1289728153964,81.02411480318038,478270800,17800,224166900
2010-02-09,5.910555839538574,43.7479362487793,81.38848114013672,5.950021502692347,43.7479362487793,82.09442510055803,5.867173214545841,42.62219825924912,80.66735235101393,5.917484735065164,43.522786668864576,81.32016099361063,632886800,17200,337820500
2010-02-10,5.878317832946777,43.76526641845703,81.22906494140625,5.922905939428213,44.068348654081944,81.6769188792531,5.852409098567455,43.29765099490835,80.54589251888902,5.901515103958233,43.93845768310639,81.25942880366419,370361600,8000,240511500
2010-02-11,5.985267639160156,44.58792495727539,82.07923889160156,6.017804797630495,44.63988002725001,82.17033048833277,5.846383676620476,43.60073568422324,80.6521719573705,5.871087718624813,43.79124641639364,81.12280318684228,550345600,8700,223591600
2010-02-12,6.036784648895264,44.86502456665039,82.01093292236328,6.074744331976504,45.39325310355825,82.0564758297276,5.889766295941785,42.977246827709095,80.84954245404666,5.968396723266131,44.163601471717676,81.21389729559284,655468800,39700,304622100
2010-02-16,6.127768516540527,44.596580505371094,83.30135345458984,6.1365050536535435,45.22872581322015,83.3848526335719,6.071130254369873,43.95577381745159,81.84392271632771,6.083783350500818,45.22872581322015,82.63336581404845,543737600,11900,159317500
2010-02-17,6.102160453796387,44.93431091308594,83.69607543945312,6.1551830233001334,44.93431091308594,83.8099384793838,6.051245593776783,43.99042179518654,83.30135100653541,6.151567738406341,44.596589694421354,83.70366206181765,436396800,24400,168845100
2010-02-18,6.113609313964844,44.8996696472168,84.1894760131836,6.142531196852979,44.8996696472168,84.36406098430825,6.053054486193021,44.44071553334667,83.52907503088883,6.0744441217623635,44.7697786563182,83.55943889354414,422825200,14200,193708600
2010-02-19,6.075648307800293,44.75246047973633,84.36408233642578,6.121742385296139,44.89967093431117,84.69048670343818,6.058777380688218,44.37144227082273,83.77200134308143,6.08137291106327,44.89967093431117,83.9693636046349,415469600,10700,222684900
2010-02-22,6.037989616394043,44.39741134643555,84.3792724609375,6.10065334437242,44.89966237593477,84.69808443253706,6.000934154992532,44.354114356481084,84.12877485840221,6.095833367016093,44.89966237593477,84.6753129761823,390563600,12700,132346900
2010-02-23,5.936763763427734,44.42338562011719,83.3544921875,6.0654048217272,44.813065107811305,84.40961190192543,5.896093019353718,44.163600396103895,83.1343585058214,6.025336222837522,44.380088633339696,84.15152773180822,575094800,15200,207497000
2010-02-24,6.045221328735352,44.7437858581543,84.12116241455078,6.068719877651232,44.89099957251701,84.25779691146522,5.960263334738986,44.432045581297494,83.39244702811213,5.972013011431588,44.6225529777075,83.60498829190902,460566400,5600,176350700
2010-02-25,6.085590839385986,49.38530731201172,84.0073013305664,6.1114995785345725,49.53252106592273,84.0680290620167,5.931643566605475,45.999430612248155,82.69409743801636,5.946405578757762,45.999430612248155,82.92181774398212,665126000,106200,259634700
2010-02-26,6.164522171020508,48.190277099609375,84.06044006347656,6.181091824721057,49.16880143511521,84.34889390392891,6.085590461193348,47.33298233040425,83.58222218933281,6.097038461241204,49.16880143511521,84.08321151586692,507460800,23700,173589300
2010-03-01,6.296175956726074,48.83976745605469,84.93336486816406,6.311540112172571,48.83976745605469,85.01686403722005,6.189527069660616,48.11236655170154,84.38682695845736,6.1985648791411325,48.24225756473086,84.40959840614276,550093600,31400,147709700
2010-03-02,6.291959285736084,49.32468795776367,85.16868591308594,6.35160988512565,49.32468795776367,85.5785893856194,6.258518298453384,48.649245594444835,85.01687238606533,6.324495647211105,48.96964731764109,85.29773378149977,566546400,18400,160992400
2010-03-03,6.3064188957214355,49.53250503540039,85.24462127685547,6.322687678973279,49.79229023683601,85.75320309890232,6.264543451474793,49.06488969080744,85.03207417431452,6.294670023397767,49.18612256458753,85.38884242871991,372052800,22500,150785000
2010-03-04,6.347994327545166,49.7056999206543,85.50267028808594,6.354321077042893,50.06074049280119,85.62412572523397,6.285330586843197,49.48921168633672,85.03963156875854,6.304913785142282,49.48921168633672,85.35844340430114,366041200,7700,135770400
2010-03-05,6.596237659454346,50.779476165771484,86.72480773925781,6.61883278758318,50.779476165771484,86.79312209462587,6.466090220203204,49.48920822924603,85.85186540900222,6.475429706086769,49.62776055739671,86.05682005773703,899620400,19000,176118800
2010-03-08,6.600154399871826,51.01328659057617,86.739990234375,6.630581841562283,51.09122248582407,86.92976006193813,6.57514908114871,50.51969368845556,86.58817668885071,6.628172053825092,50.77947890483247,86.73240361101966,429889600,23200,114631200
2010-03-09,6.7188544273376465,51.021968841552734,86.88422393798828,6.778505028964563,51.428967965508,87.2865350772126,6.564304592802406,50.762183502084405,86.43636988981508,6.576957689778616,51.01331076168871,86.48191279876394,920259200,27600,154556700
2010-03-10,6.773683071136475,50.53702163696289,87.27132415771484,6.7929645892540895,51.307719339861286,87.50663682307875,6.724275789898513,49.89621491240929,86.84624171929904,6.743255632060934,51.307719339861286,86.92214847025703,596218000,30900,186088800
2010-03-11,6.79356575012207,50.36383819580078,87.63571166992188,6.79356575012207,50.684239956236695,87.65848891591442,6.72789009583437,50.000139435849086,86.80072551432546,6.74566524382599,50.381157656276955,87.06640213774486,405700400,9900,160791100
2010-03-12,6.826707363128662,50.46774673461914,87.6432876586914,6.860750091447186,50.78815176716435,88.03041968958196,6.8010994956561275,49.939514803321956,87.40038253547506,6.849904236041786,50.32919436766816,88.01523486176627,416323600,6600,162074800
2010-03-15,6.743557453155518,50.81412124633789,87.66605377197266,6.793566883659309,51.082567859954416,87.72678149690836,6.6354021898586,50.46773873221002,86.99047375817807,6.7899524031880825,50.46773873221002,87.49146880192575,493502800,18600,146816800
2010-03-16,6.761934757232666,51.20380401611328,88.3644027709961,6.777901864453634,51.30771745564277,88.4478961458394,6.703489256088445,50.79680503154546,87.66604558210602,6.753800767857857,51.03061274799833,87.90895066784176,446908000,32400,168673000
2010-03-17,6.751992225646973,50.94402313232422,88.88815307617188,6.822186991973064,51.498232595117614,89.17660681343298,6.726384763646548,50.78815130799496,88.37197910515627,6.77549077158519,51.091233575663544,88.63006898632077,450956800,34500,177468100
2010-03-18,6.767958641052246,51.056602478027344,88.84261322021484,6.778502818054163,51.09124140059433,89.01719815958786,6.7065000144918665,50.64960669958838,88.48584513804357,6.751388185731771,50.86609501060785,88.89574852236927,342109600,16000,196509100
2010-03-19,6.695655345916748,51.16917037963867,88.39292907714844,6.785734179314842,51.16917037963867,89.39903960727082,6.66492582792976,50.44176962120747,88.0499332825745,6.7721772638046325,51.091234466115715,88.39292907714844,559445600,22700,226641100
2010-03-22,6.770971775054932,51.238433837890625,88.865478515625,6.808630586587709,51.316369734569335,89.02554668361101,6.632389086267751,50.50237516075144,87.83650292452495,6.642029844992198,50.87473518895549,87.88985704213272,456419600,19900,184477800
2010-03-23,6.879729747772217,52.00914764404297,89.49052429199219,6.892383245398671,52.8231424199979,89.56674365659802,6.751389542397509,51.09123611114551,88.70544797257415,6.7977848958918745,51.21246902422932,88.99508969930704,602431200,55200,182941600
2010-03-24,6.910158157348633,51.78398895263672,89.05604553222656,6.935163477202838,52.10439063901891,89.5057495875296,6.854122042438086,51.42029027674588,88.09567124526892,6.8580390035541345,52.10439063901891,89.15513592187088,597780400,9400,196072600
2010-03-25,6.828212738037109,51.099891662597656,88.9112319946289,6.958360578216668,51.77533733593029,90.06978126505264,6.816161788630876,51.091233584955106,88.80452373874108,6.9568538073062625,51.77533733593029,89.65818978584369,542284400,22600,223396300
2010-03-26,6.9562530517578125,50.900718688964844,88.85790252685547,6.987885591735591,51.12586832948267,89.49815223986687,6.885454920650151,50.23393445104466,88.50728875803988,6.897505871767038,51.12586832948267,89.0789427797281,640875200,11800,205808500
2010-03-29,7.0011420249938965,50.78814697265625,89.42190551757812,7.045729747245235,51.26442048262972,89.58196789687696,6.977945146850146,50.70154968689373,88.94171837968163,7.0195201308095365,50.909379869375094,89.30757358517506,540744400,10000,134513500
2010-03-30,7.1053786277771,51.09123992919922,89.48290252685547,7.154485847753527,51.20381477262511,89.81065103532615,7.057175631303015,49.92220440470136,89.10942356167511,7.1279737572346615,51.065262389696855,89.52863298356513,527310000,21600,145772500
2010-03-31,7.079769611358643,50.79680252075195,89.17798614501953,7.128274275948536,51.04792968193843,89.57433019143691,7.063501635650665,50.39846493612076,88.88072665641582,7.094532425235466,50.79680252075195,89.13987356846512,430659600,14200,161078700
2010-04-01,7.1089935302734375,50.614952087402344,89.78778076171875,7.192142669018149,51.04792857522726,90.13077079809811,7.011985799503308,50.441760831602686,89.25423359770527,7.152376144318524,50.770823887287186,89.78778076171875,603145200,10200,161215200
2010-04-05,7.184912204742432,50.900718688964844,90.51951599121094,7.185514752163178,50.900718688964844,90.58048800439829,7.072840797891151,50.588975065693205,89.87926042383458,7.079167948043582,50.588975065693205,90.13078960441693,684507600,11200,105847600
2010-04-06,7.216546058654785,50.91802978515625,90.73294067382812,7.237634415421222,50.91802978515625,90.89300312616746,7.140024139680947,50.58896675869813,90.16128656611637,7.176176183044298,50.9007103307797,90.26037118465987,447017200,12300,110384200
2010-04-07,7.248478412628174,50.45909118652344,90.21460723876953,7.288245730585944,50.99598122245534,90.97681243286853,7.190032128075994,50.24260289585019,89.79539205594943,7.216845081114095,50.66691809569423,90.54997938502562,628502000,26600,184576300
2010-04-08,7.228899002075195,49.5931396484375,90.527099609375,7.276800326188577,50.41579584061484,90.67954412258369,7.171356917042582,49.50654234732189,89.63532101396757,7.243661014998085,50.41579584061484,89.9020916431283,572989200,14900,158704000
2010-04-09,7.284332275390625,49.17748260498047,91.12162780761719,7.2873458178569885,50.07807471816929,91.15973457593488,7.244264066735488,49.012949384228136,90.54997394637785,7.273487223071074,49.73169211975843,90.71765419427047,334182800,15000,133006500
2010-04-12,7.2993950843811035,48.2855339050293,91.26644134521484,7.322893633451657,49.27272301966776,91.50272889165721,7.2849339437411755,48.103684582601794,91.12924418814511,7.296683218276453,49.264061640496,91.23595244195894,333026400,17100,110279000
2010-04-13,7.30361270904541,48.718528747558594,91.3350601196289,7.314760241433711,49.350677531625855,91.49512253064697,7.263845373507352,47.63608717714817,90.70242834143981,7.286441309837192,48.536679356533526,91.17499770861085,306210800,25800,125043600
2010-04-14,7.401825904846191,50.90937805175781,92.37164306640625,7.405441190081557,51.42029045779519,92.37164306640625,7.353021163107433,48.73583415527647,91.52559489314656,7.389474082526695,49.13417504886474,91.67040991588824,404076400,47400,161609000
2010-04-15,7.499136447906494,50.69288635253906,92.44784545898438,7.502450057635402,50.805457857332314,92.66126192927668,7.396404088207316,50.28588741003753,92.18869273422753,7.4045380789742445,50.69288635253906,92.21918163214967,376784800,7800,144615300
2010-04-16,7.453341007232666,49.047584533691406,90.97682189941406,7.56601496090101,50.74485186804098,92.4478783097017,7.367480011409288,49.03026507476755,90.51187621742088,7.4885888244537036,50.74485186804098,92.12012980952886,750545600,20100,366786700
2010-04-19,7.4434003829956055,48.744503021240234,91.3198013305664,7.468104025983171,49.4026259538674,91.411268046202,7.283728513651623,48.60595065103719,90.29844917420722,7.44219528799771,49.05624668003434,90.7100406718213,566924400,16900,217947800
2010-04-20,7.368688583374023,49.25541305541992,92.13536834716797,7.509078980026305,49.35066842457377,92.21159352415123,7.319582152377774,48.74450059633476,91.36554523308517,7.487688938845491,48.99562778713147,91.8914629002494,738326400,18400,157708000
2010-04-21,7.809439182281494,48.76182174682617,91.96768188476562,7.840469974814591,49.56715841881186,92.40213861455992,7.704296659727096,48.20760897100292,91.45699998312055,7.796785685385917,49.359328214959504,92.18871627460756,982391200,20800,192910100
2010-04-22,8.027859687805176,47.428253173828125,92.24209594726562,8.036295354794115,48.7531604013915,92.3564279215357,7.7184583115942855,46.47570275188501,90.79391032373073,7.779917366615654,48.285544919893006,91.31982810110779,793424800,66900,115360300
2010-04-23,8.159211158752441,47.22042465209961,92.84420013427734,8.19988191441273,47.454232401178494,92.8823127148354,8.043826110798584,46.88270344899093,91.94479789564296,8.073651009828364,47.43691294161534,92.18108542780881,796955600,13900,177335500
2010-04-26,8.119136810302734,47.79193878173828,92.49360656738281,8.208311372859534,48.92633825617528,93.08050787045447,8.079670375202065,46.995263709014736,92.4021456584524,8.190838310416627,47.532153575560955,92.87470919503183,479068800,40000,143457300
2010-04-27,7.8943963050842285,47.58411407470703,90.30608367919922,8.069131056978016,48.12100396536011,92.48598541909155,7.848604304221918,46.98660443998751,90.13077390700781,8.051958855537327,47.35030638764482,91.96006773284684,709343600,26400,355853300
2010-04-28,7.881143569946289,47.419578552246094,90.99208068847656,7.95344687920852,48.952315555845146,91.2207446398954,7.724786064783494,47.33298458504312,90.14603220945907,7.9308525475781915,47.921832811398055,90.74055732011486,758402400,5600,300674100
2010-04-29,8.093231201171875,48.39812469482422,92.12012481689453,8.134202813166988,48.42410223422229,92.31067612491968,7.893491173701967,47.445577478935554,91.51798198571531,7.923918609014968,47.965148086993125,91.54084721225202,558840800,11300,193775000
2010-04-30,7.865777969360352,47.69670867919922,90.55758666992188,8.15137829604066,48.58863950859064,92.23444139012595,7.8630669073523,46.9952853268523,90.53472144719659,8.113418601111299,48.54534250486915,92.13535100476507,542463600,25100,270000900
2010-05-03,8.024247169494629,47.956478118896484,91.73138427734375,8.070341677775902,48.86572810924983,91.98291336052203,7.919707128714095,47.65339258654634,90.85484723349315,7.9486294255085435,47.69669287927389,90.99204438657553,454342000,17600,182747900
2010-05-04,7.793169021606445,47.84390640258789,89.5743637084961,7.9320533735050835,48.09503358193911,90.72529533217646,7.735025212095229,46.76146508126237,89.11704169453536,7.920003230682175,47.74865103777544,90.71005378494922,723819600,30900,360353400
2010-05-05,7.712126731872559,48.0352668762207,89.04077911376953,7.776899352750422,48.40061862715924,89.78774249900692,7.493406912993151,47.36545201447052,88.39290609049465,7.622952154748877,47.36545201447052,88.84260420500662,883103200,48700,328973200
2010-05-06,7.418696403503418,48.27885055541992,86.08344268798828,7.780216037311681,48.88777365853044,89.1779934192927,6.002741621739559,46.78264007092504,80.0315325557755,7.647056263961392,48.078776437808344,88.61396329428818,1285860800,38600,647356600
2010-05-07,7.105681896209717,47.435062408447266,84.80293273925781,7.428339359625283,48.713800739742084,86.71606316575635,6.784832880408868,47.182797033716206,83.39285460554966,7.342177449782481,47.87000705790925,85.85477358066524,1676018400,27700,637558800
2010-05-10,7.651873588562012,49.174842834472656,88.53778076171875,7.671757649276717,49.19224101930167,88.91125977401572,7.487382199539994,48.22666333066041,87.58502402563879,7.539200462388086,49.19224101930167,88.27100422348386,984306400,14000,396159600
2010-05-11,7.728099346160889,48.66159439086914,88.28624725341797,7.8296258012146565,48.8181746921871,89.4524205107011,7.546736540735173,48.026575754796745,87.58501972572901,7.5871056210347945,48.713788930762966,87.7069695580741,848906800,23400,317849800
2010-05-12,7.895905017852783,48.99216079711914,89.52100372314453,7.927236690952462,49.12264550797662,89.65058303435426,7.793776007573418,48.68770089627041,88.48440412445393,7.810043185064588,48.88777501945158,88.63684866259345,654379600,14100,235607100
2010-05-13,7.783535003662109,48.200557708740234,88.408203125,7.983576054438471,48.97475852194411,89.69633211778671,7.7244861213719505,47.71341858972527,88.33198374768205,7.929950102565035,48.97475852194411,89.27711681978934,599712400,20900,234452500
2010-05-14,7.646753787994385,46.0345344543457,86.80755615234375,7.726890984397024,47.94829134068956,87.90513358198457,7.516606765618046,45.90405306654557,86.03010934979125,7.687123659899994,47.852602998617776,87.74507117602272,759362800,36900,345601400
2010-05-17,7.658806324005127,45.051578521728516,86.853271484375,7.717855177818806,46.39990659862794,87.28772817210151,7.462681526432177,44.71232214374871,85.19166408277539,7.673267464809131,46.39990659862794,87.04382276522283,762834800,70700,325739800
2010-05-18,7.602774143218994,45.24293518066406,85.67188262939453,7.789258257051775,45.58219475120626,87.82130148695819,7.539507430617013,44.88628074653253,85.38986455601905,7.741959462897949,45.286432294729096,87.56214864368998,782678400,21600,360556800
2010-05-19,7.481657981872559,44.92977523803711,85.1840591430664,7.619638086653662,45.39951284990012,85.95388224757575,7.376516300554813,44.416540514648,84.11697064538114,7.5166049185132175,45.242932539824544,85.19167700853835,1025726800,13200,394742700
2010-05-20,7.162921905517578,43.93809509277344,81.967529296875,7.346393208333214,44.74709218647759,83.75870994719357,7.116224873028861,43.57274327928817,81.91417517759446,7.28704267740332,44.32954583462438,83.36998375519941,1282915200,57400,530418300
2010-05-21,7.300299167633057,44.88627243041992,83.1641845703125,7.365975237838795,45.93884067421509,83.3699773531164,6.969808693597598,43.55534328203686,80.30591593871023,7.0140947292524425,43.64233085732287,80.7251309974102,1223891200,37400,500909400
2010-05-24,7.434062957763672,44.04249954223633,82.09713745117188,7.558787917964915,45.782278274730665,83.37764267022641,7.4190000697682645,43.82502720067453,82.02091807929732,7.449729197927237,45.07766669345921,82.71452192307065,754238800,21900,269823000
2010-05-25,7.387667179107666,43.31178665161133,82.18099212646484,7.434061735331681,44.338256234396,82.21910472537449,7.144846127787995,42.86814127482662,79.55900349399967,7.210823078761623,43.537956397041306,80.11541603618346,1048006400,28100,396505200
2010-05-26,7.35422420501709,43.34658432006836,81.6855239868164,7.5958409004064045,44.50353533437942,83.4385981462275,7.343378351152546,43.33788356900347,81.44161857304444,7.534080994826008,43.69453804028604,82.68401668098983,850654000,34300,349719300
2010-05-27,7.632593631744385,44.790592193603516,84.42183685302734,7.648862410295943,44.886277209259966,84.45232575425062,7.504856810623348,43.55534791917884,82.91266822587347,7.54974538177493,44.19036657779153,83.22517510203956,666282400,18800,300870500
2010-05-28,7.738943099975586,43.28569412231445,83.36237335205078,7.8148624759704886,44.799303104769635,84.39134906749574,7.632595477491988,43.26829925486183,82.9660234460716,7.814561604455398,44.799303104769635,84.33037126424304,815614800,25700,297933500
2010-06-01,7.857942581176758,41.867774963378906,81.95993041992188,8.011889830835013,42.83335266402433,83.80446574768833,7.801605602661525,41.6677008129046,81.83798060259056,7.82359818182259,42.824651912319425,82.58493849855202,876472800,61500,277909400
2010-06-02,7.951938152313232,42.98121643066406,84.09412384033203,7.977545210910071,43.224784294870624,84.10174170747274,7.842878678441926,41.7546730427673,81.94470482800045,7.969712094465177,42.32879966437082,82.3791616768175,688548000,80300,240243700
2010-06-03,7.926933765411377,43.52056121826172,84.38374328613281,8.000141274204461,44.190376386717425,84.65051396299135,7.845289787296934,42.6245762887623,83.52245343937108,7.988993743415286,43.32918782610607,84.33801283157553,650106800,24200,226618300
2010-06-04,7.711226940155029,42.320125579833984,81.41876983642578,7.890178725803876,43.329197268946984,83.33190676586342,7.671158736997369,42.207039015484696,81.14437546347199,7.779011524612324,43.05953032884179,82.78311801995582,758304400,24500,398475600
2010-06-07,7.559990882873535,41.485015869140625,80.405029296875,7.807330609923535,42.737658474583746,82.02090650229988,7.548240803827385,41.485015869140625,80.34405729708057,7.781421870654719,42.737658474583746,81.7083995620087,886942000,26700,264609100
2010-06-08,7.511485576629639,41.232749938964844,81.2663345336914,7.646152107911962,42.02434898843648,81.42639695547813,7.400619265947248,40.83259837984903,79.76478910028939,7.62928078033306,41.50241347068872,80.46601660959266,1000770400,31600,357774300
2010-06-09,7.326809406280518,41.345829010009766,80.83187866210938,7.588912739831344,41.90255751854154,82.53159331442755,7.305420176908556,41.041369143895096,80.48888276988698,7.575957566452148,41.6589896256498,81.73889906272291,854630000,15600,268023300
2010-06-10,7.547036170959473,42.16352844238281,83.19471740722656,7.561194830540002,42.32010875589176,83.29380201199643,7.2966829131504065,41.53720718834703,80.82425823821633,7.376217574405443,42.17222587386051,82.2114717808221,776356000,22800,317890600
2010-06-11,7.637417793273926,43.772830963134766,83.59866333007812,7.647961973841932,43.772830963134766,83.65201745940466,7.452439705881978,41.59810763103004,82.4096251249928,7.478348447727802,41.97216030962121,82.46297925431935,545759200,44600,214128200
2010-06-14,7.660613059997559,43.999000549316406,83.46910095214844,7.8073297469294,44.86888981298785,84.69625190509318,7.652479071492605,43.78152823339855,83.38525790702813,7.711226242352334,43.97290161491861,84.23892408983161,602960400,15300,207196100
2010-06-15,7.823600769042969,44.44263458251953,85.36698913574219,7.828421150121024,44.86018095542369,85.44320849872331,7.697369855204558,44.190365945234646,83.9111742975947,7.701587688647856,44.46003276285265,84.0559951578741,585074000,19300,238268700
2010-06-16,8.05135726928711,43.85982131958008,85.33649444580078,8.066420152545632,44.86889619458696,85.68710814389091,7.851918066117211,43.6771453446349,84.75721685909507,7.866077530346716,44.3382631373384,84.92490293539126,783678000,14800,216374000
2010-06-17,8.190546035766602,44.25996780395508,85.47367858886719,8.221576843548362,44.50353574217575,85.6184994172625,8.119145332044566,43.52055991978417,84.64287782950402,8.152284654777095,44.50353574217575,85.58038683658056,872855200,36300,263185800
2010-06-18,8.256818771362305,43.81631088256836,85.56636047363281,8.284837627452385,44.54701782336001,85.87268841514819,8.176983252731864,43.51185103988993,85.29066065200422,8.201988567379082,44.54701782336001,85.64294245901166,784621600,27600,174006600
2010-06-21,8.139327049255371,43.26830291748047,85.32129669189453,8.405646620939464,44.712319278901155,86.69213003919276,8.095944431698483,42.868151246540336,84.84647902245659,8.365879288551426,44.059902188168344,86.63086795509682,776490400,36000,213140700
2010-06-22,8.250189781188965,43.10301208496094,83.91212463378906,8.314058182365407,44.1120834918513,85.69651273809653,8.179392488696863,42.98122811973758,83.78959467964584,8.19927574398048,43.433570932255904,85.32125708482066,717262000,22100,239355400
2010-06-23,8.163424491882324,42.9725227355957,83.65177154541016,8.27459244989131,43.407467284262204,84.26443319744936,8.070935498884849,42.676760309767936,83.07739796003138,8.272182260857566,43.407467284262204,83.96575940047882,768457200,15800,254639900
